Treatment Pressure of Stage 1,Treatment Pressure of Stage 2,Treatment Pressure of Stage 3,Treatment Pressure of Stage 4,Treatment Pressure of Stage 5,Treatment Pressure of Stage 6,Treatment Volume of Stage 1,Treatment Volume of Stage 2,Treatment Volume of Stage 3,Treatment Volume of Stage 4,Treatment Volume of Stage 5,Treatment Volume of Stage 6,Fracture Spacing,NPV,Length of Fracture 1,Width of Fracture 1,Length of Fracture 2,Width of Fracture 2,Length of Fracture 3,Width of Fracture 3,Length of Fracture 4,Width of Fracture 4,Length of Fracture 5,Width of Fracture 5,Length of Fracture 6,Width of Fracture 6,Length of Fracture 7,Width of Fracture 7,Length of Fracture 8,Width of Fracture 8,Length of Fracture 9,Width of Fracture 9,Length of Fracture 10,Width of Fracture 10,Length of Fracture 11,Width of Fracture 11,Length of Fracture 12,Width of Fracture 12,Length of Fracture 13,Width of Fracture 13,Length of Fracture 14,Width of Fracture 14,Length of Fracture 15,Width of Fracture 15,Length of Fracture 16,Width of Fracture 16,Length of Fracture 17,Width of Fracture 17,Length of Fracture 18,Width of Fracture 18,Length of Fracture 19,Width of Fracture 19,Length of Fracture 20,Width of Fracture 20,Length of Fracture 21,Width of Fracture 21,Length of Fracture 22,Width of Fracture 22,Length of Fracture 23,Width of Fracture 23,Length of Fracture 24,Width of Fracture 24,Average of Fracture Length,Average of Fracture Width,Variation of Fracture Length,Variation of Fracture Width,Average Area of Fracture
23.944,29.4552,22.4464,22.52,28.9104,27.0232,2039.0,3409.6,2030.6,2117.0,3434.2,2864.8,17.11,21312900,68.6262,0.0163573,49.6039,0.0087376,49.6039,0.0087376,68.6262,0.0163573,35.9536,0.0339506,30.8231,0.0200068,30.6738,0.0194991,37.3751,0.0340524,12.0,0.0,114.602,0.0090142,97.5742,0.0054177,160.472,0.0114742,70.8881,0.0054822,115.042,0.0086363,79.2947,0.0058905,140.103,0.0116733,41.0774,0.0370414,32.6668,0.0185832,32.7712,0.0188124,40.4117,0.0328121,29.6372,0.0068967,49.9333,0.0215979,43.6435,0.0145388,60.0526,0.0286884,62.14397916666667,0.016427416666666667,1448.0833784225906,0.00010948321204405798,0.4196358367866666
28.5168,24.0592,23.7496,28.8512,23.3424,27.66,2529.4,2832.8,2790.4,3737.8,3225.4,3537.0,35.683,34281800,28.3202,0.0319867,27.6126,0.0292247,27.6126,0.0292247,28.3202,0.0319867,60.4955,0.0165611,63.0089,0.0165618,63.016,0.0166249,65.9001,0.0183965,63.6323,0.0150008,66.7,0.0154766,66.8765,0.0155077,70.0321,0.0171587,32.6504,0.0335535,32.3977,0.0319354,32.4699,0.0320338,33.4865,0.035286,81.69,0.0142591,87.4374,0.0143868,86.9407,0.0144255,91.4481,0.0159584,37.647,0.0300072,37.2807,0.0284594,37.3624,0.028536,38.6743,0.0315116,52.54217083333333,0.02350265,474.8411118360689,6.382651981652174e-05,0.5876102796435416
28.2288,23.9568,22.5928,23.9536,29.064,29.1272,2558.8,2720.2,2030.2,2059.4,3098.4,3327.8,19.39,22433000,34.448,0.0290336,30.0369,0.0191203,30.0369,0.0191203,34.448,0.0290336,22.5245,0.0018344,92.5153,0.0161941,71.0122,0.0104773,102.106,0.0177846,49.7171,0.0032001,107.928,0.0092506,87.5514,0.007228,130.976,0.0119615,58.5333,0.012944,58.3643,0.0113501,54.715,0.0100913,70.6963,0.0165556,34.6929,0.0306159,31.6975,0.0219942,31.5875,0.0214721,36.6453,0.0328392,31.2476,0.0195566,35.8955,0.0247095,34.9377,0.0219181,41.4098,0.0343894,54.73845833333332,0.018028100000000002,883.2661347016667,8.21078276973913e-05,0.4492728763552083
26.972,23.884,24.8736,23.3808,24.504,28.7896,3574.0,3542.4,3079.4,2922.8,3392.4,2404.0,28.528,30757200,46.5972,0.0286893,43.5143,0.0240955,43.5143,0.0240955,46.5972,0.0286893,73.9261,0.0139465,88.3017,0.0154255,85.1351,0.014944,94.3531,0.0179589,55.4255,0.0176872,57.2589,0.0176959,57.2083,0.0175779,62.1151,0.0210441,72.5688,0.0116352,86.1591,0.0134021,83.9408,0.0129515,92.9056,0.015568,66.9847,0.0170964,69.2158,0.0170049,68.9007,0.0168431,75.3989,0.0201502,27.1808,0.0287472,26.9509,0.0267692,27.0304,0.0268284,28.3236,0.0315746,61.646120833333335,0.02001751666666667,473.6235953843297,3.489616259014493e-05,0.5983498326472917
29.8688,25.8288,24.4688,25.8312,26.7688,26.0696,3787.8,3079.2,3887.8,2430.2,3354.8,3066.2,24.871,27193100,34.823,0.0372507,32.1948,0.029449,32.1948,0.029449,34.823,0.0372507,42.8322,0.0152571,53.8408,0.020031,52.2672,0.0188251,58.8106,0.0244089,69.1504,0.0138866,87.8199,0.0170122,82.3472,0.0156588,96.4954,0.0203392,41.1816,0.0186464,42.1267,0.0182276,42.027,0.0179162,46.4503,0.0230282,44.5014,0.0216262,47.1073,0.0221423,46.7427,0.021591,52.0606,0.0277589,42.993,0.0168554,48.9775,0.0201035,48.537,0.019374,54.2736,0.0249974,51.44075,0.02212855833333333,284.3036954817391,3.901284890079709e-05,0.5625481444254167
24.9136,23.344,25.5192,24.5088,25.4304,24.0048,3122.8,2206.4,2103.6,2479.0,2790.2,3692.2,28.102,30008600,59.9454,0.0210416,55.2648,0.0175168,55.2648,0.0175168,59.9454,0.0210416,57.6799,0.0101634,69.4575,0.0126428,68.4813,0.0122278,75.3413,0.0148208,36.8533,0.0187843,36.7962,0.0177285,36.8954,0.0177123,39.3687,0.021257,50.1455,0.0154137,54.1469,0.0160579,53.7431,0.0158301,58.3586,0.0191139,47.2476,0.0186937,49.2141,0.0189849,49.2158,0.0188401,53.2526,0.0226969,77.5101,0.0149587,87.7949,0.0157348,85.0659,0.0152973,94.6651,0.0184917,58.818925,0.017190308333333335,259.5770938141305,9.16118194688406e-06,0.5069575103487499
29.7496,27.4432,28.4552,24.0944,24.2568,27.1096,3918.6,3873.2,2185.6,2563.4,2464.2,2337.6,16.975,20708800,43.2197,0.0368182,34.4334,0.0207164,34.4334,0.0207164,43.2197,0.0368182,30.4033,0.0060416,58.7981,0.0245224,49.4147,0.0159708,71.1838,0.0315426,27.742,0.0179494,29.1516,0.0186666,28.4686,0.0162513,34.4938,0.0292664,12.0,0.0,87.5911,0.0161658,61.2102,0.0086871,100.818,0.0183228,51.6834,0.00864,72.5294,0.0132072,57.7265,0.0092686,89.3636,0.0186376,37.0365,0.0219754,34.1027,0.0156579,33.2674,0.0142381,41.6889,0.0260705,48.499158333333334,0.0185896375,500.9492223555797,8.348527245288044e-05,0.44510388032062487
25.6888,28.4072,23.5544,24.5208,26.1336,27.5104,3469.0,3743.2,3345.2,2975.0,3730.8,2514.8,31.471,32172500,52.7602,0.0243409,49.8791,0.0212248,49.8791,0.0212248,52.7602,0.0243409,38.2413,0.0306758,38.6762,0.0299952,38.8023,0.030059,40.8056,0.0344896,76.0781,0.013517,88.8049,0.0146548,86.8886,0.0144699,93.7076,0.0166768,58.3422,0.0174165,59.8507,0.0173617,59.9572,0.0173537,63.879,0.01996,51.4445,0.0234518,52.4898,0.023179,52.6058,0.0231797,55.8422,0.0266357,31.5213,0.0248162,32.2698,0.0251371,32.4246,0.0252569,33.8817,0.0289062,53.82466666666667,0.022846833333333334,318.68475338579714,3.203301903101449e-05,0.5949292552514583
29.3384,24.416,23.3944,29.7056,27.3664,22.2184,3459.0,2509.0,2949.2,2248.2,2281.0,3714.2,16.525,20488900,41.8187,0.0347782,33.1106,0.0188982,33.1106,0.0188982,41.8187,0.0347782,12.0,0.0,78.4418,0.0158289,60.0557,0.0090987,98.089,0.0196711,45.4179,0.0034405,116.522,0.0121224,81.0088,0.0080962,146.161,0.0158802,28.3518,0.033475,24.418,0.0182111,24.429,0.018158,28.5323,0.0315258,25.3976,0.0073917,40.0713,0.0211756,35.1867,0.01346,46.7469,0.0282207,12.0,0.0,120.903,0.0075845,109.307,0.0046559,185.99,0.0104376,61.20368333333334,0.016074445833333336,2115.940094241449,0.00011188745454780798,0.4871196823293749
28.9928,26.6424,22.4008,22.9384,27.052,25.2192,3454.6,2169.0,3627.4,3960.4,2804.8,3311.2,13.624,18834800,45.1617,0.0342461,31.2668,0.0135698,31.2668,0.0135698,45.1617,0.0342461,18.9229,0.0013343,43.8336,0.0164111,35.6039,0.008571,60.6405,0.0275856,12.0,0.0,31.6502,0.0020292,89.249,0.0060067,186.04,0.0114857,84.4407,0.0511329,99.2024,0.0058055,56.5741,0.0048294,133.904,0.0135591,47.9588,0.0399552,30.5888,0.0090494,31.2907,0.0108066,44.9218,0.0264781,17.4855,0.001117,85.7767,0.0192528,49.5399,0.0073723,108.48,0.0237797,59.20668750000001,0.015924725,1698.7365727654887,0.00018472046823413046,0.390496867580625
24.7032,27.076,24.1816,23.532,28.6336,25.7936,2652.2,3207.6,2013.0,3720.2,2423.2,2389.6,21.544,24597000,61.9366,0.0193779,52.266,0.0135389,52.266,0.0135389,61.9366,0.0193779,43.0137,0.022253,43.1584,0.0205144,42.6661,0.0196696,49.5863,0.0280253,35.9704,0.0056064,60.9636,0.0143054,57.1145,0.0118955,69.7386,0.0176369,79.3203,0.0098582,119.087,0.0138152,97.6617,0.0113049,132.199,0.0164695,30.2997,0.02831,28.5424,0.0221283,28.5209,0.0218462,31.5326,0.0301847,35.7061,0.0122889,46.5648,0.0180833,44.2415,0.0158047,51.8592,0.0230204,56.506333333333345,0.017868933333333333,728.2937432379711,3.7206742384057964e-05,0.4818227396295833
29.024,22.948,26.8784,23.8272,27.176,23.1912,3335.8,2797.8,2898.4,3555.4,3371.0,3853.0,30.772,32002900,33.5336,0.0350404,32.0746,0.0304846,32.0746,0.0304846,33.5336,0.0350404,79.2572,0.0111623,96.2061,0.0121925,92.667,0.0119308,100.849,0.0138932,37.8528,0.0257746,37.1509,0.0236785,37.2205,0.023697,39.1725,0.0273781,79.0384,0.0154113,86.0418,0.0154912,84.4766,0.0153736,91.4466,0.0178485,41.9573,0.0272036,41.5857,0.0255354,41.6854,0.0255602,44.075,0.0295804,98.7931,0.0129551,114.816,0.0134863,110.064,0.0132481,120.712,0.0153977,66.9285125,0.021160349999999998,990.2431679046197,6.208235510434783e-05,0.7119043135229167
27.0952,23.0128,26.3016,22.36,25.3064,25.9496,2211.0,3349.2,3220.0,3303.2,2713.8,2665.2,15.733,20554900,41.7081,0.0259846,32.2125,0.0129481,32.2125,0.0129481,41.7081,0.0259846,12.0,0.0,153.083,0.0126419,89.1518,0.0063492,186.057,0.0143698,56.3218,0.0297005,42.6383,0.0129337,41.2608,0.0123107,58.2422,0.0253606,12.0,0.0,122.34,0.0078793,94.8423,0.0046256,185.887,0.011266,60.8033,0.0255497,44.5668,0.0107428,43.3209,0.0103899,62.2588,0.0216392,43.3527,0.0122125,53.3904,0.0162244,44.9175,0.011009,68.4952,0.0249773,67.61545833333334,0.014501979166666666,2330.1664701712316,6.962194725824274e-05,0.4322307698764583
23.5744,24.8504,27.1904,25.2408,27.0376,26.3544,3952.4,2188.0,3061.2,3314.8,3016.4,3020.2,10.909,17240500,161.842,0.0170957,58.1767,0.004683,58.1767,0.004683,161.842,0.0170957,54.0504,0.0217309,35.3333,0.0047995,32.5517,0.0044802,70.4803,0.0210816,40.2173,0.0390604,30.7607,0.0082574,29.9372,0.0066019,56.8699,0.0298832,12.0,0.0,74.7322,0.013805,39.5966,0.0039805,134.385,0.0256427,45.8265,0.0220968,38.8284,0.0104988,32.9356,0.0062228,70.7522,0.030434,22.9473,0.0019111,56.6835,0.0140915,32.9409,0.0040951,95.7129,0.0297192,60.31580416666666,0.014247916666666666,1642.3470037430257,0.00012070496040927538,0.33733371686979163
28.8648,22.9072,26.4504,26.9968,22.0752,27.772,2204.0,2289.8,3029.6,3715.4,2096.8,3752.0,24.706,26755600,28.1368,0.0308004,26.4001,0.0245672,26.4001,0.0245672,28.1368,0.0308004,58.2312,0.0080108,95.2963,0.0115163,84.0443,0.0099917,100.504,0.0132491,44.1629,0.0235519,42.348,0.0201525,42.2797,0.0199542,46.7652,0.0256569,44.7113,0.021783,48.1905,0.0230254,47.7319,0.0223509,53.3768,0.0288659,12.0,0.0007387,136.382,0.0087837,126.987,0.007391,153.457,0.0096083,44.9227,0.0306309,41.5373,0.024411,41.507,0.0242835,45.8246,0.031099,59.13889583333332,0.019824579166666672,1383.8375271708512,7.889667782606884e-05,0.514328789439375
25.0656,24.4536,24.892,22.8368,26.2576,27.7384,2467.4,2596.6,2741.0,3130.4,2959.0,2256.6,34.498,33192600,45.9795,0.0211815,44.1509,0.0190109,44.1509,0.0190109,45.9795,0.0211815,51.4374,0.0170001,53.6632,0.0173855,53.789,0.0174211,56.3383,0.0194603,48.6528,0.0185832,50.2007,0.0188575,50.372,0.0189103,52.695,0.0211211,94.1403,0.0122108,100.933,0.0123224,99.9749,0.0122925,106.049,0.0137222,42.3976,0.0247547,41.9143,0.0233567,42.0015,0.0234046,43.7443,0.0261054,25.5404,0.0247931,26.0024,0.0252381,26.0951,0.0253835,26.808,0.028011,53.042083333333345,0.020029954166666666,549.9650000518842,2.078286768172101e-05,0.5279517512383334
29.1456,25.8896,23.5064,24.4368,25.8648,24.4872,2864.2,3619.8,3278.6,2678.8,2628.2,2909.6,28.246,29877900,28.9747,0.0332261,27.625,0.0281589,27.625,0.0281589,28.9747,0.0332261,52.1095,0.021106,55.6966,0.0212556,55.1518,0.0210974,59.9192,0.0253759,75.386,0.0117607,94.6823,0.0141472,91.0857,0.0135239,101.734,0.0163375,55.6353,0.0160384,57.4036,0.0159819,57.3054,0.0158535,62.3581,0.0190797,40.1116,0.0197642,41.0523,0.0196126,41.1675,0.0195614,44.1405,0.0234726,56.8815,0.0156107,62.8672,0.0166031,62.1047,0.0163026,67.8368,0.0196481,56.15954166666666,0.020204291666666666,408.80544144340575,3.3883863722536236e-05,0.5580757648110417
25.3576,27.6168,26.684,26.6368,28.8392,29.0192,3617.6,3584.8,3092.2,2282.6,2818.4,2003.0,38.794,33769400,54.1335,0.023857,52.4286,0.022029,52.4286,0.022029,54.1335,0.023857,37.1933,0.0294384,37.5743,0.0292156,37.6896,0.0293413,38.7504,0.0317894,36.8037,0.0247458,37.8881,0.0254284,38.0229,0.0255588,39.1017,0.0276992,30.3286,0.0231107,31.0263,0.0237193,31.1282,0.0238437,31.8736,0.0257512,28.1664,0.0317828,28.3871,0.0315511,28.4417,0.0316533,29.0514,0.0340798,19.714,0.0273721,19.9819,0.0282015,20.02,0.0283398,20.2664,0.0300536,34.772241666666666,0.027268658333333334,110.46216846775361,1.2274598034710149e-05,0.47001418370833337
28.9648,27.3328,23.5776,22.384,29.1168,23.68,2201.4,3164.2,2287.8,3568.8,3288.4,3061.4,12.523,17419000,35.739,0.0316504,25.4167,0.0108431,25.4167,0.0108431,35.739,0.0316504,19.5863,0.0013062,56.9493,0.0239889,35.5824,0.0068357,74.5611,0.0319631,12.0,0.0,49.4458,0.0032982,69.0386,0.0069381,163.952,0.0173959,12.0,4.9e-06,108.334,0.0064891,23.7702,0.001233,186.054,0.0118587,39.9204,0.0557328,23.836,0.0068857,26.031,0.0128752,36.0103,0.0320703,12.0,0.0,108.1,0.0128162,59.3304,0.0035785,168.056,0.0176808,58.619550000000004,0.014080762499999998,2645.8416025704346,0.00019604985527375,0.3180613025035417
26.716,22.4464,29.532,23.5776,22.6032,25.5032,2183.6,2691.2,2172.4,3136.2,2845.6,3706.8,10.579,15469700,47.0933,0.0262743,25.721,0.0051928,25.721,0.0051928,47.0933,0.0262743,12.0,0.0,17.7827,0.0018385,14.9532,0.0003986,185.639,0.013073,30.8517,0.0645478,17.6017,0.00019,20.5917,0.0108506,27.6181,0.0299462,12.0,0.0,116.012,0.0125266,28.0359,0.0010986,190.688,0.0172669,12.0,0.0,86.1082,0.0052116,17.0982,0.0001891,185.673,0.0128163,44.2652,0.101755,19.7384,0.0,23.8191,0.0054003,37.2283,0.0185248,51.888875000000006,0.014940337500000003,3309.2306831219553,0.0005568269961346196,0.4659678392460416
26.6112,29.3232,24.6216,29.2912,29.224,29.1528,2465.8,2918.4,3198.4,3135.2,3201.6,2114.2,14.857,18122600,46.5253,0.0250344,33.7278,0.0111962,33.7278,0.0111962,46.5253,0.0250344,33.9862,0.0253141,32.1939,0.0188867,30.7201,0.0154083,41.4491,0.0346358,12.0,0.0,91.4414,0.016976,60.5631,0.008117,118.319,0.0211445,39.9691,0.0378345,31.4373,0.0166334,30.9599,0.0160614,41.3169,0.0343367,30.4869,0.0127185,39.6446,0.0234957,35.047,0.0150251,50.7781,0.036512,25.2829,0.0134427,29.0682,0.0190702,27.5728,0.0142313,36.0927,0.0322644,41.61814166666668,0.020190395833333333,485.5279918216666,9.39962047438949e-05,0.406233981058125
29.3648,22.1968,24.6256,29.532,23.292,26.9424,3210.4,2440.8,3880.0,2735.4,2237.4,2845.6,25.534,27264000,33.7579,0.0350687,31.4308,0.0281518,31.4308,0.0281518,33.7579,0.0350687,12.0,0.0,149.034,0.0099864,128.267,0.0080949,157.584,0.0103883,77.7292,0.0189135,74.9173,0.0166617,73.9724,0.0163696,84.229,0.0207098,28.0514,0.0309025,27.4931,0.0275274,27.5522,0.0274628,29.3612,0.0340451,52.967,0.0089602,79.9694,0.0126699,73.7219,0.0113621,84.9043,0.014679,39.9842,0.0247449,38.7877,0.0217181,38.8006,0.0215832,42.3263,0.0271716,60.501233333333325,0.020433,1551.086560764058,9.258064355652176e-05,0.5401677589300001
25.9256,22.7192,29.1912,24.0928,22.984,24.9888,2180.8,2044.4,2559.4,2857.4,3017.2,2565.8,28.549,29845500,38.3748,0.0228641,36.1606,0.019253,36.1606,0.019253,38.3748,0.0228641,66.4404,0.0094237,80.8827,0.0106326,77.9608,0.0102261,85.9648,0.0123309,28.5091,0.0322854,27.6796,0.0284483,27.7187,0.0284649,29.063,0.0334913,60.9109,0.0146155,69.4203,0.0154503,67.7217,0.0151605,74.1097,0.018217,85.0189,0.0105853,101.888,0.0121592,98.3061,0.0116901,109.856,0.0140512,49.0409,0.0185784,48.8412,0.0174517,48.8588,0.0173816,52.6354,0.0207768,59.99574166666665,0.018152291666666667,638.5442128494929,4.836237564427537e-05,0.53081142875875
24.0464,28.8736,22.0056,23.6,26.3952,27.0048,3222.6,2579.4,2089.0,3456.8,3798.0,3545.2,27.475,29557900,77.7266,0.0180625,70.411,0.0148659,70.411,0.0148659,77.7266,0.0180625,27.3459,0.0291578,26.9024,0.0264662,26.9687,0.0264895,28.3854,0.0316593,12.0,0.0006364,141.018,0.009139,124.968,0.0076246,146.096,0.0093794,89.2728,0.0149165,88.668,0.0138478,87.4863,0.0136502,98.0563,0.0166274,49.8895,0.0240289,49.3351,0.0222156,49.3174,0.0220913,53.6358,0.0268449,43.7099,0.0230637,46.2425,0.0241363,46.2521,0.0239116,50.1948,0.0290859,65.91750416666667,0.019201212500000002,1293.5349350708516,6.172185631505437e-05,0.5856436732939584
28.8472,29.564,24.364,24.8016,22.9328,22.7984,3440.8,3496.8,3792.2,2958.8,3015.6,3537.6,32.662,33118400,33.2794,0.0346374,32.0442,0.0307315,32.0442,0.0307315,33.2794,0.0346374,28.2039,0.0315924,28.9203,0.0322419,29.0147,0.0323596,30.0584,0.0364224,72.5609,0.0179138,77.0045,0.0178027,76.4007,0.0178328,81.3609,0.0202485,53.9659,0.018095,56.0407,0.0185106,56.2402,0.018545,59.4659,0.0210691,88.5601,0.0118827,98.3396,0.0124526,96.964,0.01234,103.971,0.0140221,108.031,0.0116579,117.077,0.0121679,115.668,0.0120568,124.698,0.0136751,68.04970416666667,0.021401112499999996,1084.4797134578082,7.794640200548913e-05,0.7257849250510416
26.7536,28.1968,22.7224,26.6192,23.2824,29.3648,2420.6,3610.2,3782.8,3529.0,3668.4,3794.6,22.144,25393300,37.6071,0.0247749,33.7092,0.0180689,33.7092,0.0180689,37.6071,0.0247749,39.9131,0.0247714,41.8889,0.0244208,41.2334,0.0233429,47.2265,0.0324661,12.0,0.0003948,168.282,0.0123082,133.336,0.0093373,185.084,0.0131035,51.212,0.0252014,47.1944,0.019752,46.8278,0.0193315,54.2093,0.0268387,60.7335,0.0060182,136.947,0.0138871,110.754,0.0110057,149.756,0.0155385,36.7261,0.0339812,33.9376,0.0260255,33.8894,0.0257397,37.9211,0.0352082,67.1543625,0.020181679166666664,2471.6857305415765,7.695399704867754e-05,0.63684813607875
24.2608,24.1584,28.5152,27.1008,29.6336,27.1592,3356.4,3548.0,3146.0,2175.6,2847.2,2703.8,13.498,18538200,106.804,0.0192084,56.5233,0.0076418,56.5233,0.0076418,106.804,0.0192084,49.8603,0.0048933,110.1,0.0133871,63.5698,0.0069984,152.878,0.0198527,43.9816,0.0457133,30.1625,0.0116072,30.1616,0.0128602,43.0733,0.0318219,23.5775,0.0033339,42.0511,0.0179337,33.8191,0.008696,56.5294,0.0290255,34.8216,0.0291376,31.2948,0.0173183,29.2447,0.0134436,42.2329,0.0361317,19.0501,0.0012545,50.3286,0.0201455,38.2983,0.0092591,68.7665,0.030606,55.0190125,0.01737999583333333,1076.9368304611412,0.0001291197160908515,0.40389189223833327
27.7768,27.2776,23.2856,28.4352,29.4616,26.9432,2367.4,3957.6,2171.8,3176.6,2352.4,3454.0,13.639,18009800,40.4991,0.0284028,29.0217,0.0111837,29.0217,0.0111837,40.4991,0.0284028,31.0675,0.005038,64.9783,0.024698,42.6007,0.0097553,82.0851,0.0319115,12.0,0.0,59.1706,0.0036375,78.774,0.0072589,164.245,0.0157175,45.6761,0.0475254,29.5842,0.0108358,30.4014,0.0132447,42.8159,0.0313967,26.7616,0.0165277,28.6578,0.0183169,26.748,0.0125584,36.914,0.0339003,17.8112,0.000966,61.984,0.0235826,41.1983,0.0089312,78.7546,0.0302625,47.5529125,0.017718245833333333,984.9830896228806,0.00014767355891476445,0.3979237007408334
24.0304,27.5128,29.4096,26.2872,23.176,29.308,2527.0,3662.4,2393.6,2213.8,2069.4,2688.4,13.81,17847900,88.0498,0.0176762,49.6286,0.0069485,49.6286,0.0069485,88.0498,0.0176762,51.5946,0.0434339,35.0261,0.0151135,34.2023,0.0113034,51.0912,0.0296973,29.0825,0.0213985,28.4919,0.0173788,26.9624,0.0130942,36.7447,0.0335312,14.7025,0.0001266,49.4874,0.018521,37.2981,0.007891,65.1445,0.0264771,12.0,0.0,87.294,0.0086641,65.345,0.0054736,144.527,0.0151211,33.6768,0.0414511,24.503,0.0122248,24.9781,0.0140265,31.9963,0.0312505,48.31271666666667,0.017309483333333334,887.8663056997102,0.00013878073442405797,0.38606043798875
26.124,24.82,29.0792,24.972,24.8888,26.9992,2098.2,3626.4,3874.4,2197.0,3718.8,2107.8,15.868,20218200,43.9281,0.0226708,33.6419,0.0112711,33.6419,0.0112711,43.9281,0.0226708,38.5527,0.0046566,98.7816,0.0188379,63.012,0.0098319,114.331,0.0219175,42.3006,0.0345246,35.3014,0.0188582,34.4023,0.0175143,45.3828,0.0345346,12.0,0.000263,61.9421,0.0155807,50.4576,0.0093183,81.0364,0.0215618,50.9974,0.0074794,92.0961,0.0166054,65.292,0.0104759,115.334,0.0222972,34.8499,0.0194978,33.0634,0.0147141,31.6945,0.012475,41.057,0.0254498,54.04269999999999,0.01684490833333334,753.5676948565218,6.981270773297103e-05,0.45271713768104166
22.5104,28.1592,27.844,24.46,22.2224,24.288,3236.8,3687.4,2120.8,2059.8,3927.0,3237.8,22.651,26192400,144.743,0.0117591,114.06,0.0086709,114.06,0.0086709,144.743,0.0117591,41.8615,0.0310205,38.2589,0.0235964,38.1986,0.0233823,42.9501,0.0316413,27.8977,0.0181767,30.5854,0.021515,30.5979,0.0208317,33.7717,0.0281442,39.7133,0.0095527,56.1537,0.0151399,52.6755,0.0130956,61.7579,0.0184569,72.5894,0.004105,170.577,0.0095026,135.899,0.0075812,186.25,0.0105405,74.5725,0.016688,71.4045,0.0141943,69.3234,0.0136148,83.2574,0.018818,78.16255833333332,0.016269066666666665,2297.622659761667,5.602812887797103e-05,0.642516637030625
22.1616,29.7872,22.7736,22.4424,29.656,24.1472,2056.2,3933.0,3496.8,2448.2,2480.4,2826.0,13.336,18599000,151.489,0.0100309,68.841,0.0035121,68.841,0.0035121,151.489,0.0100309,40.5631,0.0568579,25.9978,0.0101257,27.8585,0.0153287,37.9201,0.0351781,12.0,0.0,20.3853,0.0016935,160.494,0.0086733,324.418,0.0131679,26.4884,0.0019412,132.551,0.0083431,61.6917,0.0030733,185.524,0.0117724,30.2696,0.0447579,21.8304,0.0107231,22.5207,0.0137818,28.0838,0.0306661,12.0,0.0,97.6932,0.0163892,48.2457,0.0047666,121.623,0.0191618,78.28409583333334,0.013895316666666664,5669.021567200418,0.00020781787327797102,0.3612907314425
25.9944,22.9304,24.8872,28.5272,25.8504,23.0808,2850.0,3669.6,2358.6,3398.6,3262.2,2318.6,27.106,28869000,44.7525,0.0239451,41.4903,0.0196383,41.4903,0.0196383,44.7525,0.0239451,102.031,0.0111818,129.414,0.0120202,116.472,0.0113588,136.188,0.0140523,47.7908,0.0177404,47.4775,0.0164799,47.4168,0.0163447,51.5785,0.0200245,33.9646,0.0289027,33.8579,0.0270461,33.9412,0.0269877,36.3001,0.0328149,45.9262,0.0182851,51.9814,0.0205127,51.4102,0.0200688,56.2628,0.0246601,60.0253,0.008338,83.5311,0.0121137,80.3595,0.011288,90.5056,0.0139891,62.871670833333326,0.018807345833333333,952.9108853160686,4.1595617491286237e-05,0.5715521247818749
29.5272,27.4272,26.7624,24.508,24.9744,23.4992,3042.4,3120.2,2091.0,3575.4,2590.0,3121.6,10.834,16318400,42.2011,0.0363445,25.1897,0.0084225,25.1897,0.0084225,42.2011,0.0363445,14.9297,2.07e-05,49.7862,0.017633,32.1636,0.0046086,83.2041,0.0342202,23.6613,0.0024143,42.4552,0.0145699,27.0426,0.0035257,63.7518,0.0286544,12.0,0.0,86.9833,0.0110501,47.6971,0.0043483,175.008,0.022569,42.9231,0.0073771,65.1879,0.013142,32.8913,0.0028611,101.455,0.022757,12.0,0.0,82.996,0.0068806,19.9592,0.0007115,186.728,0.0181476,55.733541666666675,0.012709379166666666,2107.6560472712326,0.00014098262262954715,0.3513285898095833
26.5352,22.3256,29.208,28.3448,25.908,26.4344,3601.0,3468.6,3857.2,3702.2,2311.4,2901.8,27.829,28799800,47.7881,0.026828,44.3793,0.0222748,44.3793,0.0222748,47.7881,0.026828,111.737,0.0080872,164.308,0.0099406,146.942,0.0093643,171.543,0.0112819,37.7022,0.0357131,35.902,0.0304094,35.9179,0.0303547,38.3229,0.0364355,34.8729,0.0254732,37.4059,0.0276832,37.4725,0.027513,40.1374,0.0331797,36.3638,0.0163921,41.1439,0.0197521,41.1699,0.0194971,44.3038,0.0236006,38.8004,0.0207636,40.7168,0.0214784,40.7577,0.0213333,43.8041,0.0257663,58.48578750000001,0.023009370833333338,1801.2827357741844,6.236099219346014e-05,0.580811065993125
24.7816,29.788,24.2176,24.1648,26.3968,29.9504,2307.8,2116.0,2611.6,3709.0,3672.4,2304.2,30.718,30131600,46.2477,0.0195308,43.757,0.016884,43.757,0.016884,46.2477,0.0195308,20.1626,0.0292751,20.1586,0.0283002,20.2055,0.028432,20.6997,0.0318393,56.7772,0.0163052,58.9588,0.0158777,58.6274,0.0158729,62.6475,0.0184349,74.6636,0.0165248,79.0305,0.0167054,78.4607,0.0165739,84.6935,0.0192221,47.3701,0.0242227,47.6401,0.0233714,47.7645,0.0233848,50.7616,0.0271102,24.4797,0.0314156,24.6882,0.0309403,24.7805,0.0310978,25.651,0.0354193,46.17627916666667,0.02304813333333333,419.41030621824274,4.133018947275362e-05,0.5219768106558333
